inspection_id,lon,lat,census_block_2010
9829,-77.00222203,38.82142896,110010109002006
9830,-77.08099483,38.94755042,110010010014000
9831,-77.0361811,38.90609112,110010101002001
9832,-77.0003035,38.91932601,110010087021001
9833,-76.99786192,38.93282207,110010095013010
9834,-77.07007921,38.95293352,110010011004030
9835,-76.99786192,38.93282207,110010095013010
9836,-77.05870845,38.93638634,110010013022007
9837,-77.07571212,38.96442158,110010011001005
9838,-77.02546677,38.90277626,110010101001000
9839,-77.03961878,38.9059393,110010107002017
9840,-77.04386923,38.90536115,110010107001004
9841,-77.03421526,38.9039334,110010101002003
9842,-77.01782681,38.91275181,110010048011009
9843,-77.03885518,38.91286886,110010053011001
9844,-77.0361811,38.90609112,110010101002001
9845,-77.03488015,38.90491737,110010101002002
9846,-77.02517274,38.93889133,110010025021004
9847,-77.04134758,38.90315025,110010107001019
9848,-77.04035008,38.90350778,110010107001019
9849,-77.04035008,38.90350778,110010107001019
9850,-77.05742346,38.90547878,110010001004008
9851,-76.99213388,38.86319926,110010074011036
9852,-77.04047215,38.90102594,110010107001030
9853,-77.00456062,38.95868955,110010095053008
9854,-77.04633998,38.90316586,110010107001012
9855,-77.07997993,38.94902217,110010011004022
9856,-77.06629798,38.90524536,110010002023011
9857,-76.99786192,38.93282207,110010095013010
9858,-77.07043485,38.90607594,110010002024005
9859,-77.04607794,38.90943118,110010055005002
9860,-77.04218079,38.9016488,110010107001017
9861,-76.97032504,38.87285971,110010076041001
9862,-76.96496757,38.85371516,110010075022009
9863,-77.06458936,38.94506967,110010012004000
9864,-77.04237045,38.90846959,110010107002003
9865,-77.03298372,38.92930077,110010028022003
9866,-77.02247616,38.90179632,110010058001002
9867,-77.00617913,38.8975388,110010106002034
9868,-77.04112904,38.9046413,110010107001002
9869,-77.04035008,38.90350778,110010107001019
9870,-77.04762613,38.90940299,110010055004000
9871,-77.03111919,38.90049713,110010101001019
9872,-77.02470642,38.93961002,110010024004008
9873,-77.02485654,38.93844891,110010025022000
9874,-77.02767777,38.95545825,110010021015003
9875,-77.03804542,38.90987196,110010053012005
9876,-77.0361811,38.90609112,110010101002001
9877,-77.04035008,38.90350778,110010107001019
9878,-77.0322559,38.91176888,110010052014003
9879,-77.04134758,38.90315025,110010107001019
9880,-77.03168029,38.9093739,110010050022000
9881,-77.03398789,38.90050597,110010101001017
9882,-77.03421526,38.9039334,110010101002003
9883,-77.04388097,38.90495478,110010107001004
9884,-77.04557517,38.90155483,110010107001011
9885,-77.03160233,38.91244054,110010050012002
9886,-77.292221,38.584416,NA
9887,-77.0458652,38.90940063,110010055005002
9888,-77.03916961,38.90300219,110010107001020
9889,-77.04388097,38.90495478,110010107001004
9890,-77.0306604,38.91721016,110010044001017
9891,-77.04441909,38.90154618,110010107001016
9892,-77.04766559,38.9028921,110010107001007
9893,-77.03398789,38.90050597,110010101001017
9894,-77.00944313,38.87589938,110010064001000
9895,-77.02849737,38.91680344,110010044002006
9896,-77.04234299,38.90843582,110010107002003
9897,-77.04084729,38.90829104,110010107002002
9898,-77.02106109,38.88596212,110010102001007
9899,-77.03946658,38.90444225,110010107001021
9900,-77.02106109,38.88596212,110010102001007
9901,-77.0440193,38.90848429,110010107002005
9902,-77.00222203,38.82142896,110010109002006
9903,-77.07979507,38.94876628,110010011004022
9904,-77.03558502,38.90213412,110010101002006
9905,-77.03300787,38.93886992,110010025024002
9906,-77.06495597,38.94736775,110010013021001
9907,-77.030172,38.91677879,110010044002007
9908,-76.99053458,38.88669386,110010067002008
9909,-77.03882636,38.90336326,110010107001020
9910,-76.97917584,38.91689046,110010088031000
9911,-77.02344299,38.8963231,110010058001024
9912,-77.04441531,38.90028051,110010108001000
9913,-76.98913516,38.8657948,110010075031010
9914,-77.0416785,38.92059524,110010038001003
9915,-77.02106109,38.88596212,110010102001007
9916,-76.98337818,38.87976338,110010068022013
9917,-76.98519533,38.8991071,110010080011000
9918,-76.99803393,38.88505974,110010065001000
9919,-77.03021187,38.89493993,110010062021025
9920,-77.00087624,38.90792947,110010088031028
9921,-76.98531504,38.90002895,110010084021000
9922,-76.99583429,38.88617195,110010066001018
9923,-77.04405503,38.90117869,110010107001028
9924,-77.00123201,38.8864365,110010065001004
9925,-76.97365691,38.91689701,110010111003019
9926,-76.99527411,38.88287819,110010070002013
9927,-77.01572506,38.89544481,110010059001028
9928,-77.02753618,38.9022352,110010101001012
9929,-77.02095465,38.89794021,110010058002006
9930,-77.02588691,38.88382067,110010102002007
9931,-76.994632910000007,38.87736854,110010072002018
9932,-77.04187928,38.92357314,110010039003003
9933,-77.07161294,38.92092683,110010004002028
9934,-77.0313718,38.89636772,110010058001035
9935,-77.02266552,38.90744452,110010049021000
9936,-77.02753618,38.9022352,110010101001012
9937,-77.00799834,38.83076211,110010098071010
9938,-76.99938363,38.90818927,110010088031024
9939,-76.96496757,38.85371516,110010075022009
9940,-76.99680256,38.84544315,110010104001004
9941,-77.04847775,38.91029564,110010055001017
9942,-77.03796456,38.91240135,110010053014000
9943,-77.03796456,38.91240135,110010053014000
9944,-77.03424698,38.90997196,110010052014005
9945,-77.04148864,38.91436055,110010042012006
9946,-77.03130074,38.91674507,110010044002007
9947,-76.98326858,38.8900856,110010080021012
9948,-76.99748163,38.88479876,110010065001000
9949,-77.0280922,38.8814324,110010102002034
9950,-76.99701207,38.88466236,110010065001000
9951,-77.0003035,38.91932601,110010087021001
9952,-77.0252644,38.90201591,110010101001025
9953,-77.03260078,38.91684111,110010043002000
9954,-77.03889136,38.91684729,110010042012003
9955,-77.04380839,38.90317593,110010107001013
9956,-77.05742479,38.93448118,110010013022008
9957,-76.97032504,38.87285971,110010076041001
9958,-76.99468077,38.88303788,110010070002006
9959,-77.0787448,38.9313018,110010007012000
9960,-77.06141757,38.90277488,110010001004044
9961,-77.0326133,38.91092947,110010052014004
9962,-77.03398789,38.90050597,110010101001017
9963,-77.03872047,38.91684942,110010042012003
9964,-77.0274437,38.9006693,110010058001006
9965,-77.0274437,38.9006693,110010058001006
9966,-77.02350611,38.89442863,110010058001039
9967,-76.98654924,38.88354161,110010069002003
9968,-76.97365691,38.91689701,110010111003019
9969,-77.0457758,38.90035538,110010108001001
9970,-77.00110399,38.88102237,110010070001006
9971,-76.98436116,38.88021427,110010069002011
9972,-77.03349539,38.9098121,110010052014005
9973,-77.03424698,38.90997196,110010052014005
9974,-77.03298372,38.92930077,110010028022003
9975,-76.98021564,38.89925447,110010079014000
9976,-77.0313718,38.89636772,110010058001035
9977,-77.04456852,38.90601165,110010107002009
9978,-77.0285464,38.90101343,110010101001020
9979,-77.07921241,38.94910143,110010011004022
9980,-76.97977005,38.90056763,110010089042001
9981,-76.99001536,38.90048094,110010084101020
9982,-77.03021187,38.89493993,110010062021025
9983,-77.0784752,38.94517512,110010010023000
9984,-76.97667955,38.8991558,110010089042006
9985,-76.97667955,38.8991558,110010089042006
9986,-76.99990754,38.90001464,110010083011001
9987,-77.02916139,38.90004902,110010058001007
9988,-76.98180823,38.90020141,110010089042001
9989,-76.98180823,38.90020141,110010089042001
9990,-76.98180823,38.90020141,110010089042001
9991,-77.02588691,38.88382067,110010102002007
9992,-77.0457758,38.90035538,110010108001001
9993,-76.99701207,38.88466236,110010065001000
9994,-76.99460373,38.88220479,110010070002011
9995,-77.05398171,38.90353408,110010056001002
9996,-77.0457758,38.90035538,110010108001001
9997,-77.00285974,38.88708931,110010065001005
9998,-77.00109631,38.87582714,110010072002033
9999,-76.98145547,38.90019163,110010089042001
10000,-77.02517274,38.93889133,110010025021004
10001,-77.04641838,38.90051764,110010108001001
10002,-77.03875218,38.90410711,110010107001021
10003,-77.06982753,38.95569552,110010014023009
10004,-77.06291377,38.90697188,110010001004003
10005,-77.0274437,38.9006693,110010058001006
10006,-77.04377731,38.91075971,110010042021010
10007,-77.01628998,38.95634077,110010021026005
10008,-77.02846323,38.90291601,110010101001010
10009,-77.06197571,38.90494298,110010001004013
10010,-76.9749893,38.85051262,110010074031004
10011,-76.99672483,38.88522159,110010066001021
10012,-76.99475121,38.88286529,110010070002006
10013,-77.00302307,38.8871621,110010065001005
10014,-77.04208752,38.90223051,110010107001017
10015,-77.04076078,38.8989377,110010108002000
10016,-77.03844386,38.90040243,110010107001025
10017,-77.00302307,38.8871621,110010065001005
10018,-77.03885518,38.91286886,110010053011001
10019,-77.01870232,38.90226551,110010047021007
10020,-76.99527411,38.88287819,110010070002013
10021,-77.00151326,38.88719302,110010066001012
10022,-76.99460373,38.88220479,110010070002011
10023,-76.99098473,38.89991034,110010084021004
10024,-76.99863881,38.9027702,110010106002046
10025,-76.93538827,38.87328062,110010077072025
10026,-76.99941016,38.92049304,110010092042001
10027,-76.99990754,38.90001464,110010083011001
10028,-77.0244253,38.89950321,110010058001013
10029,-76.99916628,38.90041443,110010106002048
10030,-77.03239174,38.93515633,110010029002003
10031,-76.95389817,38.8902076,110010096033004
10032,-77.02914408,38.90338176,110010101001010
10033,-77.02839039,38.89570943,110010058001043
10034,-77.07022531,38.95508632,110010011003009
10035,-77.01069054,38.96298509,110010019022018
10036,-77.02244892,38.87752226,110010102002034
10037,-77.00851358,38.87976452,110010072001010
10038,-76.98021564,38.89925447,110010079014000
10039,-77.02664985,38.88058532,110010102002034
10040,-77.02050143,38.89329945,110010058002016
10041,-77.03496589,38.916854120000004,110010043001007
10042,-77.03161938,38.91838522,110010044001006
10043,-77.02270054,38.89900107,110010058001015
10044,-77.02019852,38.91537961,110010048011002
10045,-77.02343997,38.89907182,110010058001014
10046,-77.02343997,38.89907182,110010058001014
10047,-77.0372053,38.90533518,110010107001000
10048,-77.01933578,38.90000259,110010058002003
10049,-77.0412235,38.90668643,110010107002012
10050,-77.01229849,38.95140836,110010022021004
10051,-77.01229849,38.95140836,110010022021004
10052,-77.04634993,38.90304226,110010107001012
10053,-76.98467889,38.91087366,110010088042001
10054,-76.97894056,38.91939987,110010091022006
10055,-76.9792864,38.9209354,110010091021014
10056,-77.03246978,38.93329222,110010029002006
10057,-77.04236216,38.92246187,110010038001003
10058,-76.98686463,38.92960592,110010093013005
10059,-76.98498392,38.91056615,110010088042001
10060,-77.00308463,38.89546988,110010083012004
10061,-77.04029205,38.89995896,110010107001031
10062,-77.02236496,38.89864503,110010058001015
10063,-77.02019852,38.91537961,110010048011002
10064,-77.01233575,38.84804805,110010073011028
10065,-77.01233575,38.84804805,110010073011028
10066,-76.99001536,38.90048094,110010084101020
10067,-76.9990396,38.90763832,110010088031024
10068,-76.98922177,38.90040511,110010084101020
10069,-76.98596826,38.9004181,110010084101001
10070,-77.03288723,38.90988587,110010052014005
10071,-77.02351148,38.89952718,110010058001014
10072,-77.00546248,38.90696536,110010106002004
10073,-76.99526857,38.88302935,110010070002013
10074,-77.02364411,38.91536518,110010044002016
10075,-77.0027632,38.95685678,110010095053008
10076,-77.02265431,38.89864966,110010058001015
10077,-76.99803393,38.88505974,110010065001000
10078,-77.04047215,38.90102594,110010107001030
10079,-77.03154215,38.90803377,110010050022001
10080,-76.96011731,38.86986362,110010099012021
10081,-77.03157433,38.90780089,110010050022001
10082,-77.02400844,38.93613837,110010032001002
10083,-76.97168323,38.87434021,110010077091030
10084,-77.02400844,38.93613837,110010032001002
10085,-77.03240349,38.91684179,110010043002000
10086,-76.93671541,38.88946987,110010099061002
10087,-76.99079477,38.93280983,110010093012009
10088,-77.03812878,38.9040484,110010107001000
10089,-77.04388097,38.90495478,110010107001004
10090,-77.04224824,38.92073718,110010040021000
10091,-76.98273646,38.84598206,110010073041003
10092,-76.99803393,38.88505974,110010065001000
10093,-77.00318801,38.8872492,110010065001005
10094,-77.03274382,38.92524403,110010037002002
10095,-77.001617,38.88718068,110010066001012
10096,-77.03681,38.93131343,110010027021000
10097,-77.0358413,38.92851269,110010028021001
10098,-77.02236496,38.89864503,110010058001015
10099,-76.97894056,38.91939987,110010091022006
10100,-77.02432625,38.89706629,110010058001023
10101,-77.02080607,38.91538598,110010048011002
10102,-77.02834748,38.96004906,110010020022000
10103,-77.04467631,38.90543805,110010107001004
10104,-77.02328389,38.89697903,110010058001024
10105,-76.98747351,38.90039566,110010084101001
10106,-77.06458936,38.94506967,110010012004000
10107,-77.07921241,38.94910143,110010011004022
10108,-76.99669328,38.88453155,110010065001000
10109,-77.02675376,38.90660416,110010049022004
10110,-77.05955626,38.90538358,110010001004005
10111,-76.93491153,38.91193933,110010096011006
10112,-76.98931031,38.90041323,110010084101020
10113,-76.98974123,38.90041894,110010084101020
10114,-76.98968094,38.90038461,110010084101020
10115,-77.05975468,38.9018141,110010001004042
10116,-76.92063526,38.89029144,110010078083010
10117,-77.03398789,38.90050597,110010101001017
10118,-77.02225423,38.92062001,110010035002006
10119,-77.04223863,38.92222752,110010038001003
10120,-77.00850295,38.89984444,110010106002033
10121,-77.04580452,38.91276815,110010055001001
10122,-77.00546248,38.90696536,110010106002004
10123,-77.02141928,38.89889474,110010058002005
10124,-76.99060632,38.93802571,110010095041012
10125,-77.05955626,38.90538358,110010001004005
10126,-77.04768664,38.91143732,110010055001010
10127,-77.02432625,38.89706629,110010058001023
10128,-77.03817812,38.93139416,110010027021000
10129,-76.98352454,38.91822241,110010091022006
10130,-77.00085332,38.95830813,110010095071009
10131,-77.00088101,38.92068545,110010092032010
10132,-77.00027848,38.91960563,110010087021001
10133,-77.03828746,38.93054356,110010027021005
10134,-77.03783323,38.9260863,110010039001001
10135,-76.93741137,38.88868796,110010099061003
10136,-77.06077768,38.90433789,110010001004018
10137,-77.0377002,38.90219723,110010107001023
10138,-77.00151326,38.88719302,110010066001012
10139,-77.04772699,38.90195692,110010107001010
10140,-77.00285974,38.88708931,110010065001005
10141,-77.03165842,38.91307543,110010050012001
10142,-77.02119456,38.89954402,110010058002005
10143,-77.0412194,38.91674974,110010042012003
10144,-77.03293527,38.90330715,110010101001008
10145,-76.987512,38.85833909,110010074072011
10146,-77.0398332,38.90217607,110010107001018
10147,-77.02221483,38.89926502,110010058001015
10148,-76.97170382,38.92151314,110010111001032
10149,-76.97170382,38.92151314,110010111001032
10150,-76.97170382,38.92151314,110010111001032
10151,-76.97170382,38.92151314,110010111001032
10152,-77.03160233,38.91244054,110010050012002
10153,-77.02135503,38.90339029,110010048022006
10154,-77.00727675,38.91616107,110010087012009
10155,-77.0007816,38.92036728,110010092032010
10156,-77.0007816,38.92036728,110010092032010
10157,-76.98686463,38.92960592,110010093013005
10158,-76.99691422,38.92205981,110010092042001
10159,-76.99600905,38.92473904,110010092042001
10160,-76.99786192,38.93282207,110010095013010
10161,-77.03982446,38.89933664,110010107001031
10162,-76.99035441,38.90303925,110010088023005
10163,-76.98931031,38.90041323,110010084101020
10164,-77.04441531,38.90028051,110010108001000
10165,-76.99573508,38.92427699,110010092042000
10166,-77.02587574,38.92960614,110010031001011
10167,-77.04055344,38.93431836,110010027013000
10168,-77.08841482,38.93908176,110010009013011
10169,-77.03139783,38.94162369,110010025023000
10170,-77.03982446,38.89933664,110010107001031
10171,-77.01931186,38.88147436,110010102001019
10172,-77.01799585,38.88582526,110010102001005
10173,-77.00617913,38.8975388,110010106002034
10174,-76.99964801,38.90745888,110010088031029
10175,-77.02648774,38.89934061,110010058001012
10176,-77.01799585,38.88582526,110010102001005
10177,-77.049445360000007,38.90684954,110010055003002
10178,-76.99516583,38.89563756,110010083021007
10179,-76.9952308,38.8808204,110010070002014
10180,-77.0334361,38.90531614,110010101002003
10181,-77.03173718,38.9304694,110010030001001
10182,-77.02936013,38.90059803,110010101001020
10183,-76.97273246,38.89794972,110010079031002
10184,-76.97280908,38.92042745,110010111001034
10185,-76.99094902,38.93427063,110010093012000
10186,-76.99039517,38.93681678,110010095041018
10187,-76.97114747,38.92080044,110010111001032
10188,-77.0280922,38.8814324,110010102002034
10189,-77.01229849,38.95140836,110010022021004
10190,-77.02826418,38.89808317,110010058001019
10191,-77.07608183,38.91179768,110010002011001
10192,-77.05870845,38.93638634,110010013022007
10193,-77.02935404,38.89699703,110010058001034
10194,-77.01868191,38.90710516,110010048021001
10195,-77.04426222,38.90158984,110010107001016
10196,-77.06077768,38.90433789,110010001004018
10197,-77.02931803,38.89632366,110010058001034
10198,-77.05040372,38.89793869,110010056003000
10199,-77.00288022,38.89461959,110010082002001
10200,-77.292221,38.584416,NA
10201,-77.06246371,38.90452032,110010001004016
10202,-77.03982446,38.89933664,110010107001031
10203,-77.03281115,38.90214213,110010101001015
10204,-77.02624865,38.91720745,110010044001018
10205,-77.00549226,38.90601561,110010106002004
10206,-77.02679888,38.92665256,110010035001001
10208,-77.03362135,38.92852299,110010028021000
10209,-77.04090421,38.89997983,110010107001031
10210,-77.00549226,38.90601561,110010106002004
10211,-77.02839039,38.89570943,110010058001043
10212,-76.9823063,38.87863111,110010071002000
10213,-76.97166641,38.91989514,110010111001034
10214,-76.98659583,38.88034607,110010071002003
10215,-77.07689696,38.94168969,110010010023006
10216,-77.03946658,38.90444225,110010107001021
10217,-76.99475931,38.89494039,110010081001006
10218,-77.02533297,38.94218941,110010024002013
10219,-77.028946,38.89481882,110010062021025
10220,-77.00472075,38.88709358,110010062021139
10221,-77.02536893,38.88699137,110010102002001
10222,-77.0322559,38.91176888,110010052014003
10223,-76.98667683,38.88108405,110010069002009
10224,-77.03281115,38.90214213,110010101001015
10225,-77.03281115,38.90214213,110010101001015
10226,-77.05227263,38.902983,110010056001001
10227,-77.04613744,38.91371759,110010055001001
10228,-77.0280922,38.8814324,110010102002034
10229,-77.04353978,38.9207486,110010040021000
10230,-77.02424252,38.91661982,110010044002002
10231,-77.02424252,38.91661982,110010044002002
10232,-77.04111852,38.92338603,110010038003005
10233,-77.03066994,38.9005195,110010101001019
10234,-76.99531984,38.88337005,110010070002013
10235,-77.04467631,38.90543805,110010107001004
10236,-76.99669328,38.88453155,110010065001000
10237,-76.99071142,38.88208995,110010071002006
10238,-77.04544011,38.91231211,110010055001004
10239,-77.0007816,38.92036728,110010092032010
10240,-77.0322809,38.90102426,110010101001018
10241,-77.03130074,38.91674507,110010044002007
10242,-77.03052721,38.89940196,110010058001009
10243,-77.03946658,38.90444225,110010107001021
10244,-77.03804968,38.90704929,110010107002014
10245,-77.00549226,38.90601561,110010106002004
10246,-76.97382825,38.8716672,110010076012003
10247,-76.95975327,38.86969801,110010099012021
10248,-76.99941016,38.92049304,110010092042001
10249,-77.01229849,38.95140836,110010022021004
10250,-77.00181064,38.87827535,110010072001020
10251,-77.03946658,38.90444225,110010107001021
10252,-77.08286595,38.95430099,110010010012000
10253,-77.06263465,38.9434696,110010013021001
10254,-77.06989526,38.95581772,110010014023009
10255,-77.02141514,38.89430309,110010058002013
10256,-77.0338951,38.90295528,110010101002004
10257,-77.07022531,38.95508632,110010011003009
10258,-77.03946658,38.90444225,110010107001021
10259,-77.04187928,38.92357314,110010039003003
10260,-76.99938363,38.90818927,110010088031024
10261,-77.02109948,38.90351348,110010048022006
10262,-76.98188718,38.92660432,110010093013023
10263,-77.02218305,38.92645147,110010034002003
10264,-77.03292203,38.89935249,110010101001027
10265,-77.04204372,38.9006818,110010107001027
10266,-76.99964801,38.90745888,110010088031029
10267,-76.99964801,38.90745888,110010088031029
10268,-77.03222511,38.9166069,110010043002000
10269,-77.02730916,38.89766234,110010058001032
10270,-77.02244446,38.89593359,110010058001026
10271,-76.99813023,38.88744489,110010066001016
10272,-77.04847775,38.91029564,110010055001017
10273,-77.03812878,38.9040484,110010107001000
10274,-76.98318035,38.91523414,110010088031001
10275,-77.02265051,38.91678995,110010035002007
10276,-77.03223561,38.89901252,110010058001022
10277,-77.02095465,38.89794021,110010058002006
10278,-76.96048892,38.92942819,110010111001005
10279,-77.01911457,38.89491606,110010058002011
10280,-76.98172635,38.90030896,110010089042001
10281,-77.01910676,38.89845671,110010058002004
10282,-77.03885518,38.91286886,110010053011001
10283,-76.99047922,38.94401606,110010095042001
10284,-77.02227456,38.90114856,110010058001002
10285,-77.03831618,38.93184453,110010027021000
10286,-77.03831618,38.93184453,110010027021000
10287,-77.06097334,38.90448742,110010001004017
10288,-77.09660858,38.91778826,110010008014006
10289,-77.06992797,38.95587986,110010014023009
10290,-76.93741137,38.88868796,110010099061003
10291,-77.07288005,38.93313609,110010007011000
10292,-76.99039517,38.93681678,110010095041018
10293,-77.05040372,38.89793869,110010056003000
10294,-76.99938363,38.90818927,110010088031024
10295,-77.07398,38.9393551,110010006004002
10296,-76.99008735,38.93498987,110010095041019
10297,-76.99669328,38.88453155,110010065001000
10298,-77.04082224,38.91911214,110010038002004
10299,-77.04437725,38.91730954,110010040023001
10300,-76.99758319,38.8433869,110010104001010
10301,-77.04468448,38.90099197,110010107001028
10302,-76.96516598,38.85342397,110010075022009
10303,-76.98891483,38.93859867,110010095041008
10304,-77.00695403,38.93654816,110010023021004
10305,-77.02090667,38.94387114,110010024002015
10306,-77.02161668,38.89634804,110010058002009
10307,-77.02278913,38.92443196,110010035001006
10308,-77.02375292,38.93426641,110010032002002
10309,-77.03322315,38.90430952,110010101002003
10310,-77.05040372,38.89793869,110010056003000
10311,-77.02798966,38.95321683,110010020023004
10312,-77.03812878,38.9040484,110010107001000
10313,-77.00549226,38.90601561,110010106002004
10314,-77.02767777,38.95545825,110010021015003
10315,-77.292221,38.584416,NA
10316,-77.03467542,38.92085687,110010037003002
10317,-77.02630009,38.98414603,110010103002000
10318,-77.00108967,38.88636912,110010065001004
10319,-77.04324111,38.91637472,110010040022003
10320,-77.03161938,38.91838522,110010044001006
10321,-77.04203893,38.92170232,110010038001003
10322,-76.98100598,38.90322152,110010089031013
10323,-76.95269679,38.8910085,110010096033005
10324,-77.02506792,38.89469297,110010058001038
10325,-77.04186636,38.91924626,110010040022000
10326,-77.03788067,38.92942504,110010027021006
10327,-77.03823747,38.93152287,110010027021000
10328,-77.032174,38.93008283,110010030001001
10329,-77.02131725,38.91582613,110010048011003
10330,-77.03711133,38.91684607,110010042011002
10331,-77.02798966,38.95321683,110010020023004
10332,-77.04802761,38.90292159,110010107001007
10333,-77.04022787,38.8979648,110010108002003
10334,-77.02278913,38.92443196,110010035001006
10335,-77.03496589,38.916854120000004,110010043001007
10336,-77.04267126,38.90751117,110010107002004
10337,-77.06713861,38.91520811,110010001001000
10338,-77.01458155,38.91296125,110010046002001
10339,-77.04312465,38.90188781,110010107001017
10340,-76.96048892,38.92942819,110010111001005
10341,-77.04187928,38.92357314,110010039003003
10342,-76.99094902,38.93427063,110010093012000
10343,-77.04477776,38.91846632,110010040023001
10344,-76.92614368,38.8977901,110010078042000
10345,-77.02767472,38.95562463,110010021015003
10346,-77.0457758,38.90035538,110010108001001
10347,-77.00617913,38.8975388,110010106002034
10348,-77.00617913,38.8975388,110010106002034
10349,-77.03292203,38.89935249,110010101001027
10350,-77.00617913,38.8975388,110010106002034
10351,-77.00617913,38.8975388,110010106002034
10352,-77.01772785,38.90104106,110010047021011
10353,-77.02507158,38.95396869,110010021014005
10354,-77.03225306,38.95136741,110010020023009
10355,-77.03881058,38.92394309,110010038003003
10356,-77.04682887,38.90978346,110010055001017
10357,-77.0305933,38.89760513,110010058001020
10358,-77.03276993,38.89851214,110010058001022
10359,-77.03276993,38.89851214,110010058001022
10360,-77.04239712,38.91279502,110010042021002
10361,-76.99231633,38.93227638,110010093012011
10362,-76.99184288,38.92517798,110010093021010
10363,-77.02106949,38.89879175,110010058002005
10364,-77.00412244,38.91522012,110010087011000
10365,-77.01242778,38.91347164,110010033021006
10366,-77.01242778,38.91347164,110010033021006
10367,-77.0483409,38.90979924,110010055001017
10368,-77.00088101,38.92068545,110010092032010
10369,-77.02472307,38.96136545,110010019011003
10370,-77.02832854,38.96319196,110010018042012
10371,-77.03159596,38.96052008,110010020011001
10372,-77.03068885,38.96053573,110010020011001
10373,-77.0456901,38.91072484,110010055001008
10374,-76.98188718,38.92660432,110010093013023
10375,-76.96516598,38.85342397,110010075022009
10376,-76.98804884,38.85662232,110010074061001
10377,-77.06458936,38.94506967,110010012004000
10378,-76.98290432,38.89737602,110010079014002
10379,-77.0322559,38.91176888,110010052014003
10380,-76.97897792,38.89243149,110010080022000
10381,-76.99758319,38.8433869,110010104001010
10382,-76.97968429,38.89040266,110010080021008
10383,-77.02056548,38.89955242,110010058002005
10384,-77.02682593,38.90872318,110010049012014
10385,-77.02999963,38.89873404,110010058001009
10386,-77.00145985,38.88480121,110010065001008
10387,-76.97221679,38.91696523,110010111003023
10388,-76.97228609,38.91964108,110010111001034
10389,-77.02755753,38.92646384,110010036003000
10390,-77.04055344,38.93431836,110010027013000
10391,-76.99226882,38.83432822,110010098011003
10392,-76.99053162,38.83175194,110010097002000
10393,-76.98960367,38.83099281,110010097002000
10394,-77.02315924,38.92563575,110010035001003
10395,-77.02375292,38.93426641,110010032002002
10396,-77.00617913,38.8975388,110010106002034
10397,-77.02679888,38.92665256,110010035001001
10398,-77.00108967,38.88636912,110010065001004
10399,-77.05371185,38.90142391,110010056001008
10400,-76.98370064,38.90953804,110010088042004
10401,-77.0132191,38.90908026,110010046002014
10402,-77.03092658,38.89764081,110010058001020
10404,-77.03139783,38.94162369,110010025023000
10405,-77.02587574,38.92960614,110010031001011
10406,-77.01286745,38.96216486,110010019021008
10407,-77.01030958,38.95686375,110010021022000
10408,-77.00108967,38.88636912,110010065001004
10409,-76.99047922,38.94401606,110010095042001
10410,-76.95211091,38.90127897,110010096022001
10411,-77.00972825,38.90050474,110010047021020
10412,-76.97648125,38.89782045,110010079031005
10413,-77.06582114,38.93272707,110010006002008
10414,-77.00972825,38.90050474,110010047021020
10415,-77.02986934,38.89784116,110010058001020
10416,-76.98637598,38.89999349,110010084021001
10417,-76.9889293,38.90038211,110010084101020
10418,-76.98903513,38.90041707,110010084101020
10419,-76.98898175,38.90040437,110010084101020
10420,-77.00972825,38.90050474,110010047021020
10421,-77.00966003,38.90155675,110010047021000
10422,-77.02056548,38.89955242,110010058002005
10423,-77.02191921,38.87886344,110010102002038
10424,-77.04381222,38.91128795,110010042021006
10425,-77.04836317,38.909482680000004,110010055004000
10426,-77.0316798,38.91785894,110010044001017
10427,-77.03172527,38.90758771,110010050022001
10428,-77.0181253,38.8795154,110010102001018
10429,-77.069953,38.90744028,110010002024003
10430,-76.99803393,38.88505974,110010065001000
10431,-77.02291066,38.87987093,110010102002039
10432,-77.03236432,38.90802219,110010052013002
10433,-77.00157595,38.8865657,110010065001004
10434,-77.07028828,38.955180060000004,110010011003009
10435,-77.08782619,38.93429231,110010008013005
10436,-76.98858584,38.91213959,110010088031006
10437,-76.99047922,38.94401606,110010095042001
10438,-76.99700774,38.84779147,110010104002020
10439,-76.99757265,38.84826749,110010104002020
10440,-76.99919401,38.86421603,110010074011019
10441,-77.03338628,38.91835023,110010043001001
10442,-77.03126759,38.92001946,110010044001005
10443,-77.06787013,38.93012763,110010004001000
10444,-77.03239498,38.90319515,110010101001008
10445,-77.00617913,38.8975388,110010106002034
10446,-77.00617913,38.8975388,110010106002034
10447,-76.98273646,38.84598206,110010073041003
10448,-77.03694378,38.90392546,110010107001000
10449,-77.03694378,38.90392546,110010107001000
10450,-77.07195522,38.94072265,110010006004001
10451,-76.99585343,38.9236448,110010092042001
10452,-76.99826543,38.89216772,110010082001002
10453,-76.98730147,38.86696967,110010075031002
10454,-77.00944313,38.87589938,110010064001000
10455,-77.07051683,38.94678412,110010012003009
10456,-77.07051683,38.94678412,110010012003009
10457,-77.02397697,38.92383276,110010035002000
10458,-76.9886575,38.89218519,110010080022010
10459,-76.99985799,38.89289632,110010082002009
10460,-77.0032762,38.90769638,110010106002004
10461,-77.0333075,38.92719562,110010028021004
10462,-77.03335782,38.92776673,110010028021001
10463,-77.03079817,38.92008577,110010044001005
10464,-76.98858584,38.91213959,110010088031006
10465,-77.03946658,38.90444225,110010107001021
10466,-77.04293991,38.90351226,110010107001014
